TICKER,TICKER_NM,TICKER_TYPE,TICKER_STAT
192090,TIGER 차이나CSI300,0,정상
192400,쿠쿠홀딩스,0,정상
192650,드림텍,0,정상
192720,파워 고배당저변동성,0,정상
192820,코스맥스,0,정상
194370,제이에스코퍼레이션,0,정상
195870,해성디에스,0,정상
195920,TIGER 일본TOPIX(합성 H),0,정상
195930,TIGER 유로스탁스50(합성 H),0,정상
195970,ARIRANG 선진국MSCI(합성 H),0,정상
195980,ARIRANG 신흥국MSCI(합성 H),0,정상
196030,ACE 일본TOPIX레버리지(H),0,정상
196230,KBSTAR 단기통안채,0,정상
200030,KODEX 미국S&P500산업재(합성),0,정상
200250,KOSEF 인도Nifty50(합성),0,정상
200880,서연이화,0,정상
203780,TIGER 미국나스닥바이오,0,정상
204210,모두투어리츠,0,정상
204320,HL만도,0,정상
204450,KODEX 차이나H레버리지(H),0,정상
204480,TIGER 차이나CSI300레버리지(합성),0,정상
205720,ACE 일본TOPIX인버스(합성 H),0,정상
207940,삼성바이오로직스,0,정상
210540,디와이파워,0,정상
210780,TIGER 코스피고배당,0,정상
210980,SK디앤디,0,정상
211560,TIGER 배당성장,0,정상
211900,KODEX 배당성장,0,정상
213500,한솔제지,0,정상
213610,KODEX 삼성그룹밸류,0,정상
213630,ARIRANG 미국다우존스고배당주(합성 H),0,정상
214320,이노션,0,정상
214330,금호에이치티,0,정상
214390,경보제약,0,정상
214420,토니모리,0,정상
214980,KODEX 단기채권PLUS,0,정상
215620,HK S&P코리아로우볼,0,정상
217770,TIGER 원유선물인버스(H),0,정상
217780,TIGER 차이나CSI300인버스(합성),0,정상
218420,KODEX 미국S&P500에너지(합성),0,정상
219390,KBSTAR 미국S&P원유생산기업(합성 H),0,정상
219480,KODEX 미국S&P500선물(H),0,정상
219900,ACE 중국본토CSI300레버리지(합성),0,정상
220130,SOL 차이나강소기업CSI500(합성 H),0,정상
223190,KODEX 200가치저변동,0,정상
225030,TIGER 미국S&P500선물인버스(H),0,정상
225040,TIGER 미국S&P500레버리지(합성 H),0,정상
225050,TIGER 유로스탁스레버리지(합성 H),0,정상
225060,TIGER 이머징마켓MSCI레버리지(합성 H),0,정상
225130,ACE 골드선물 레버리지(합성 H),0,정상
225800,KOSEF 미국달러선물레버리지,0,정상
226320,잇츠한불,0,정상
226380,ACE Fn성장소비주도주,0,정상
226490,KODEX 코스피,0,정상
226980,KODEX 200 중소형,0,정상
227540,TIGER 200 헬스케어,0,정상
227550,TIGER 200 산업재,0,정상
227560,TIGER 200 생활소비재,0,정상
227570,TIGER 우량가치,0,정상
227830,ARIRANG 코스피,0,정상
227840,현대코퍼레이션홀딩스,0,정상
228790,TIGER 화장품,0,정상
228800,TIGER 여행레저,0,정상
228810,TIGER 미디어컨텐츠,0,정상
228820,TIGER KTOP30,0,정상
229200,KODEX 코스닥150,0,정상
229640,LS전선아시아,0,정상
229720,KODEX KTOP30,0,정상
230480,KOSEF 미국달러선물인버스2X,0,정상
232080,TIGER 코스닥150,0,정상
233160,TIGER 코스닥150 레버리지,0,정상
233740,KODEX 코스닥150레버리지,0,정상
234080,JW생명과학,0,정상
234310,KBSTAR V&S셀렉트밸류,0,정상
236350,TIGER 인도니프티50레버리지(합성),0,정상
237350,KODEX 코스피100,0,정상
237370,KODEX 배당성장채권혼합,0,정상
237440,TIGER 경기방어채권혼합,0,정상
238670,ARIRANG 스마트베타Quality채권혼합,0,정상
238720,ACE 일본Nikkei225(H),0,정상
239660,ARIRANG 우량회사채50 1년,0,정상
241180,TIGER 일본니케이225,0,정상
241390,KBSTAR V&S셀렉트밸류채권혼합,0,정상
241560,두산밥캣,0,정상
241590,화승엔터프라이즈,0,정상
243880,TIGER 200IT레버리지,0,정상
243890,TIGER 200에너지화학레버리지,0,정상
244580,KODEX 바이오,0,정상
244620,KODEX 모멘텀Plus,0,정상
244660,KODEX 퀄리티Plus,0,정상
244670,KODEX 밸류Plus,0,정상
244920,에이플러스에셋,0,정상
245340,TIGER 미국다우존스30,0,정상
245350,TIGER 유로스탁스배당30,0,정상
245360,TIGER 차이나HSCEI,0,정상
245710,ACE 베트남VN30(합성),0,정상
248070,솔루엠,0,정상
248170,샘표식품,0,정상
248270,TIGER S&P글로벌헬스케어(합성),0,정상
249420,일동제약,0,정상
250730,KBSTAR 차이나HSCEI(H),0,정상
250780,TIGER 코스닥150선물인버스,0,정상
251270,넷마블,0,정상
251340,KODEX 코스닥150선물인버스,0,정상
251350,KODEX 선진국MSCI World,0,정상
251590,ARIRANG 고배당저변동50,0,정상
251600,ARIRANG 고배당주채권혼합,0,정상
251890,ACE 코스닥(합성),0,정상
252000,TIGER 200동일가중,0,정상
252400,KBSTAR 200선물레버리지,0,정상
252410,KBSTAR 200선물인버스,0,정상
252420,KBSTAR 200선물인버스2X,0,정상
252650,KODEX 200동일가중,0,정상
252670,KODEX 200선물인버스2X,0,정상
252710,TIGER 200선물인버스2X,0,정상
252720,KBSTAR 모멘텀밸류,0,정상
252730,KBSTAR 모멘텀로우볼,0,정상
253150,ARIRANG 200선물레버리지,0,정상
253160,ARIRANG 200선물인버스2X,0,정상
253230,KOSEF 200선물인버스2X,0,정상
253240,KOSEF 200선물인버스,0,정상
253250,KOSEF 200선물레버리지,0,정상
253280,KBSTAR 헬스케어,0,정상
253290,KBSTAR 헬스케어채권혼합,0,정상
256440,ACE 인도네시아MSCI(합성),0,정상
256450,ARIRANG 심천차이넥스트(합성),0,정상
256750,KODEX 차이나심천ChiNext(합성),0,정상
259960,크래프톤,0,정상
261060,TIGER 코스닥150IT,0,정상
261070,TIGER 코스닥150바이오테크,0,정상
261110,TIGER 미국달러선물레버리지,0,정상
261120,TIGER 미국달러선물인버스2X,0,정상
261140,TIGER 우선주,0,정상
261220,KODEX WTI원유선물(H),0,정상
261240,KODEX 미국달러선물,0,정상
261250,KODEX 미국달러선물레버리지,0,정상
261260,KODEX 미국달러선물인버스2X,0,정상
261270,KODEX 미국달러선물인버스,0,정상
261920,ACE 필리핀MSCI(합성),0,정상
264900,크라운제과,0,정상
26490K,크라운제과우,0,정상
265690,ACE 러시아MSCI(합성),0,정상
266160,KBSTAR 고배당,0,정상
266360,KODEX 미디어&엔터테인먼트,0,정상
266370,KODEX IT,0,정상
266390,KODEX 경기소비재,0,정상
266410,KODEX 필수소비재,0,정상
266420,KODEX 헬스케어,0,정상
266550,ARIRANG 중형주저변동50,0,정상
267250,HD현대,0,정상
267260,현대일렉트릭,0,정상
267270,현대건설기계,0,정상
267290,경동도시가스,0,정상
267440,KBSTAR 미국장기국채선물(H),0,정상
267450,KBSTAR 미국장기국채선물인버스(H),0,정상
267490,KBSTAR 미국장기국채선물레버리지(합성 H),0,정상
267500,KBSTAR 미국장기국채선물인버스2X(합성 H),0,정상
267770,TIGER 200선물레버리지,0,정상
267850,아시아나IDT,0,정상
268280,미원에스씨,0,정상
269370,TIGER S&P글로벌인프라(합성),0,정상
269420,KODEX S&P글로벌인프라(합성),0,정상
269530,ARIRANG S&P글로벌인프라,0,정상
269540,ARIRANG 미국S&P500(H),0,정상
270800,KBSTAR KQ고배당,0,정상
270810,KBSTAR 코스닥150,0,정상
271050,KODEX WTI원유선물인버스(H),0,정상
271060,KODEX 3대농산물선물(H),0,정상
271560,오리온,0,정상
271940,일진하이솔루스,0,정상
271980,제일약품,0,정상
272210,한화시스템,0,정상
272220,ACE 스마트모멘텀,0,정상
272230,ACE 스마트밸류,0,정상
272450,진에어,0,정상
272550,삼양패키징,0,정상
272560,KBSTAR 단기국공채액티브,0,정상
272570,KBSTAR 중장기국공채액티브,0,정상
272580,TIGER 단기채권액티브,0,정상
272910,ACE 중장기국공채액티브,0,정상
273130,KODEX 종합채권(AA-이상)액티브,0,정상
273140,KODEX 단기변동금리부채권액티브,0,정상
275280,KODEX MSCI모멘텀,0,정상
275290,KODEX MSCI밸류,0,정상
275300,KODEX MSCI퀄리티,0,정상
275750,KBSTAR 코스닥150선물인버스,0,정상
275980,TIGER 글로벌4차산업혁신기술(합성 H),0,정상
276000,TIGER 글로벌자원생산기업(합성 H),0,정상
276650,KBSTAR 글로벌4차산업IT(합성 H),0,정상
276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),0,정상
276990,KODEX 글로벌로봇(합성),0,정상
277540,ACE 아시아TOP50S&P,0,정상
277630,TIGER 코스피,0,정상
277640,TIGER 코스피대형주,0,정상
277650,TIGER 코스피중형주,0,정상
278240,KBSTAR 코스닥150선물레버리지,0,정상
278420,ARIRANG ESG우수기업,0,정상
278530,KODEX 200TR,0,정상
278540,KODEX MSCI Korea TR,0,정상
278620,ARIRANG 단기채권액티브,0,정상
279530,KODEX 고배당,0,정상
279540,KODEX 최소변동성,0,정상
280320,ACE 미국IT인터넷S&P(합성 H),0,정상
280360,롯데제과,0,정상
280920,ARIRANG 주도업종,0,정상
280930,KODEX 미국러셀2000(H),0,정상
280940,KODEX 골드선물인버스(H),0,정상
281820,케이씨텍,0,정상
281990,KBSTAR 중소형고배당,0,정상
282000,KBSTAR 국고채3년선물인버스,0,정상
282330,BGF리테일,0,정상
282690,동아타이어,0,정상
283580,KODEX 차이나CSI300,0,정상
284430,KODEX 200미국채혼합,0,정상
284740,쿠쿠홈시스,0,정상
284980,KBSTAR 200금융,0,정상
284990,KBSTAR 200에너지화학,0,정상
285000,KBSTAR 200IT,0,정상
285010,KBSTAR 200중공업,0,정상
285020,KBSTAR 200철강소재,0,정상
285130,SK케미칼,0,정상
28513K,SK케미칼우,0,정상
285690,FOCUS ESG리더스,0,정상
286940,롯데정보통신,0,정상
287180,ARIRANG 미국나스닥테크,0,정상
287300,KBSTAR 200건설,0,정상
287310,KBSTAR 200경기소비재,0,정상
287320,KBSTAR 200산업재,0,정상
287330,KBSTAR 200생활소비재,0,정상
289040,KODEX MSCI KOREA ESG유니버설,0,정상
289250,TIGER MSCI KOREA ESG유니버설,0,정상
289260,TIGER MSCI KOREA ESG리더스,0,정상
289480,TIGER 200커버드콜ATM,0,정상
289670,ARIRANG 국채선물10년,0,정상
290080,KBSTAR 200고배당커버드콜ATM,0,정상
290130,KBSTAR ESG사회책임투자,0,정상
291130,ACE 멕시코MSCI(합성),0,정상
291620,KOSEF 코스닥150선물인버스,0,정상
291630,KOSEF 코스닥150선물레버리지,0,정상
291680,KBSTAR 차이나H선물인버스(H),0,정상
291890,KODEX MSCI EM선물(H),0,정상
292050,KBSTAR KRX300,0,정상
292150,TIGER TOP10,0,정상
292160,TIGER KRX300,0,정상
292190,KODEX KRX300,0,정상
292340,마이티 200커버드콜ATM레버리지,0,정상
292500,SOL KRX300,0,정상
292560,TIGER 일본엔선물,0,정상
292730,FOCUS KRX300,0,정상
292750,ARIRANG KRX300,0,정상
292770,KODEX 국채선물3년인버스,0,정상
293180,HANARO 200,0,정상
293480,하나제약,0,정상
293940,신한알파리츠,0,정상
294400,KOSEF 200TR,0,정상
294870,HDC현대산업개발,0,정상
295000,KBSTAR 국채선물10년,0,정상
295020,KBSTAR 국채선물10년인버스,0,정상
295040,SOL 200TR,0,정상
295820,ARIRANG 200동일가중,0,정상
298000,효성화학,0,정상
298020,효성티앤씨,0,정상
298040,효성중공업,0,정상
298050,효성첨단소재,0,정상
298340,ARIRANG 국채선물3년,0,정상
298690,에어부산,0,정상
298770,KODEX 한국대만IT프리미어,0,정상
299070,ACE 국채선물10년인버스,0,정상
299080,ACE 국채선물3년인버스,0,정상
300610,TIGER K게임,0,정상
300640,KBSTAR 게임테마,0,정상
300720,한일시멘트,0,정상
300950,KODEX 게임산업,0,정상
301400,ARIRANG 코스닥150,0,정상
301410,ARIRANG 코스닥150선물인버스,0,정상
301440,ARIRANG 코스피중형주,0,정상
302190,TIGER 중장기국채,0,정상
302440,SK바이오사이언스,0,정상
302450,KBSTAR 코스피,0,정상
304660,KODEX 미국채울트라30년선물(H),0,정상
304670,KODEX 미국채울트라30년선물인버스(H),0,정상
304760,HANARO KRX300,0,정상
304770,HANARO 코스닥150,0,정상
304780,HANARO 200선물레버리지,0,정상
304940,KODEX 미국나스닥100선물(H),0,정상
305050,ACE 코스피,0,정상
305080,TIGER 미국채10년선물,0,정상
305540,TIGER 2차전지테마,0,정상
305720,KODEX 2차전지산업,0,정상
306200,세아제강,0,정상
306520,HANARO 200선물인버스,0,정상
306530,HANARO 코스닥150선물레버리지,0,정상
306950,KODEX KRX300레버리지,0,정상
307010,KBSTAR KRX300레버리지,0,정상
307510,TIGER 의료기기,0,정상
307520,TIGER 지주회사,0,정상
307950,현대오토에버,0,정상
308170,센트랄모텍,0,정상
308620,KODEX 미국채10년선물,0,정상
309210,ARIRANG KRX300헬스케어,0,정상
309230,ACE 미국WideMoat가치주,0,정상
310080,KBSTAR 중국MSCI China(H),0,정상
310960,TIGER 200TR,0,정상
310970,TIGER MSCI Korea TR,0,정상
314250,KODEX 미국FANG플러스(H),0,정상
314700,HANARO 농업융복합산업,0,정상
315270,TIGER 200커뮤니케이션서비스,0,정상
315480,KBSTAR 200커뮤니케이션서비스,0,정상
315930,KODEX Top5PlusTR,0,정상
315960,KBSTAR 대형고배당10TR,0,정상
316140,우리금융지주,0,정상
316300,ACE 싱가포르리츠,0,정상
316670,KOSEF 코스닥150,0,정상
317400,자이에스앤디,0,정상
319640,TIGER 골드선물(H),0,정상
319870,KBSTAR KRX300미국달러선물혼합,0,정상
321410,KODEX 멀티에셋하이인컴(H),0,정상
322000,현대에너지솔루션,0,정상
322120,ACE 스마트퀄리티,0,정상
322130,ACE 스마트로우볼,0,정상
322150,ACE 스마트하이베타,0,정상
322400,HANARO e커머스,0,정상
322410,HANARO 고배당,0,정상
323410,카카오뱅크,0,정상
325010,KODEX Fn성장,0,정상
325020,KODEX 배당가치,0,정상
326030,SK바이오팜,0,정상
326230,KBSTAR 내수주플러스,0,정상
326240,KBSTAR IT플러스,0,정상
328370,ARIRANG 코스피TR,0,정상
329180,현대중공업,0,정상
329200,TIGER 리츠부동산인프라,0,정상
329650,KODEX TRF3070,0,정상
329660,KODEX TRF5050,0,정상
329670,KODEX TRF7030,0,정상
329750,TIGER 미국달러단기채권액티브,0,정상
330590,롯데리츠,0,정상
331910,KOSEF Fn중소형,0,정상
332500,ACE 200TR,0,정상
332610,ARIRANG 미국단기우량회사채,0,정상
332620,ARIRANG 미국장기우량회사채,0,정상
332930,HANARO 200TR,0,정상
332940,HANARO MSCI Korea TR,0,정상
333940,ARIRANG KS로우볼가중TR,0,정상
333950,ARIRANG KS로우사이즈가중TR,0,정상
333960,ARIRANG KS모멘텀가중TR,0,정상
333970,ARIRANG KS밸류가중TR,0,정상
333980,ARIRANG KS퀄리티가중TR,0,정상
334690,KBSTAR 팔라듐선물(H),0,정상
334700,KBSTAR 팔라듐선물인버스(H),0,정상
334890,이지스밸류리츠,0,정상
336160,KBSTAR 금융채액티브,0,정상
336260,두산퓨얼셀,0,정상
33626K,두산퓨얼셀1우,0,정상
33626L,두산퓨얼셀2우B,0,정상
336370,솔루스첨단소재,0,정상
33637K,솔루스첨단소재1우,0,정상
33637L,솔루스첨단소재2우B,0,정상
337120,KODEX Fn멀티팩터,0,정상
337140,KODEX 코스피대형주,0,정상
337150,KODEX 200exTOP,0,정상
337160,KODEX 200ESG,0,정상
338100,NH프라임리츠,0,정상
339770,교촌에프앤비,0,정상
341850,TIGER 리츠부동산인프라채권TR KIS,0,정상
342140,ACE 싱가포르리츠채권혼합모닝스타,0,정상
344820,KCC글라스,0,정상
346000,HANARO KAP초장기국고채,0,정상
348950,제이알글로벌리츠,0,정상
350520,이지스레지던스리츠,0,정상
352540,KODEX TSE일본리츠(H),0,정상
352560,KODEX 다우존스미국리츠(H),0,정상
352820,하이브,0,정상
353200,대덕전자,0,정상
35320K,대덕전자1우,0,정상
354240,KBSTAR 미국고정배당우선증권ICE TR,0,정상
354350,HANARO 글로벌럭셔리S&P(합성),0,정상
354500,ACE 코스닥150,0,정상
356540,ACE 종합채권(AA-이상)KIS액티브,0,정상
357120,코람코에너지리츠,0,정상
357250,미래에셋맵스리츠,0,정상
357430,마스턴프리미어리츠,0,정상
357870,TIGER CD금리투자KIS(합성),0,정상
359210,KODEX 코스피TR,0,정상
360140,KODEX 200롱코스닥150숏선물,0,정상
360150,KODEX 코스닥150롱코스피200숏선물,0,정상
360200,ACE 미국S&P500,0,정상
360750,TIGER 미국S&P500,0,정상
361580,KBSTAR 200TR,0,정상
361610,SK아이이테크놀로지,0,정상
363280,티와이홀딩스,0,정상
36328K,티와이홀딩스우,0,정상
363510,SOL KIS단기통안채,0,정상
363570,KODEX 장기종합채권(AA-이상)액티브KAP,0,정상
363580,KODEX 200IT TR,0,정상
364690,KODEX 혁신기술테마액티브,0,정상
364960,TIGER KRX BBIG K-뉴딜,0,정상
364970,TIGER KRX바이오K-뉴딜,0,정상
364980,TIGER KRX2차전지K-뉴딜,0,정상
364990,TIGER KRX게임K-뉴딜,0,정상
365000,TIGER KRX인터넷K-뉴딜,0,정상
365040,TIGER AI코리아그로스액티브,0,정상
365550,ESR켄달스퀘어리츠,0,정상
365780,ACE 국고채10년,0,정상
367380,ACE 미국나스닥100,0,정상
367740,HANARO Fn5G산업,0,정상
367760,KBSTAR Fn5G테크,0,정상
367770,KBSTAR Fn수소경제테마,0,정상
368190,HANARO Fn K-뉴딜디지털플러스,0,정상
368200,KBSTAR Fn K-뉴딜디지털플러스,0,정상
368590,KBSTAR 미국나스닥100,0,정상
368680,KODEX Fn K-뉴딜디지털플러스,0,정상
371130,ACE 베트남VN30선물블룸버그레버리지(H),0,정상
371150,KBSTAR 차이나항셍테크,0,정상
371160,TIGER 차이나항셍테크,0,정상
371450,TIGER 글로벌클라우드컴퓨팅INDXX,0,정상
371460,TIGER 차이나전기차SOLACTIVE,0,정상
371470,TIGER 차이나바이오테크SOLACTIVE,0,정상
371870,ACE 차이나항셍테크,0,정상
372330,KODEX 차이나항셍테크,0,정상
372910,한컴라이프케어,0,정상
373220,LG에너지솔루션,0,정상
373490,KODEX K-이노베이션액티브,0,정상
373530,ARIRANG 신흥국MSCI인버스(합성 H),0,정상
373790,KOSEF 미국방어배당성장나스닥,0,정상
375270,KBSTAR 글로벌데이터센터리츠나스닥(합성),0,정상
375500,DL이앤씨,0,정상
37550K,DL이앤씨우,0,정상
37550L,DL이앤씨2우(전환),0,정상
375760,HANARO 탄소효율그린뉴딜,0,정상
375770,KODEX 탄소효율그린뉴딜,0,정상
376250,ARIRANG 탄소효율그린뉴딜,0,정상
376410,TIGER 탄소효율그린뉴딜,0,정상
377190,디앤디플랫폼리츠,0,정상
377300,카카오페이,0,정상
377740,바이오노트,0,정상
377990,TIGER Fn신재생에너지,0,정상
378850,화승알앤에이,0,정상
379780,KBSTAR 미국S&P500,0,정상
379790,KBSTAR 유로스탁스50(H),0,정상
379800,KODEX 미국S&P500TR,0,정상
379810,KODEX 미국나스닥100TR,0,정상
380340,ACE Fn5G플러스,0,정상
380440,엔에이치스팩19호,0,정상
381170,TIGER 미국테크TOP10 INDXX,0,정상
381180,TIGER 미국필라델피아반도체나스닥,0,정상
381560,HANARO Fn전기&수소차,0,정상
381570,HANARO Fn친환경에너지,0,정상
381970,케이카,0,정상
383220,F&F,0,정상
383800,LX홀딩스,0,정상
38380K,LX홀딩스1우,0,정상
385510,KODEX K-신재생에너지액티브,0,정상
385520,KODEX K-미래차액티브,0,정상
385540,KBSTAR KIS종합채권(A-이상)액티브,0,정상
385550,KBSTAR KIS단기종합채권(AA-이상)액티브,0,정상
385560,KBSTAR KIS국고채30년Enhanced,0,정상
385590,ACE ESG액티브,0,정상
385600,ACE 친환경자동차밸류체인액티브,0,정상
385710,TIMEFOLIO 이노베이션액티브,0,정상
385720,TIMEFOLIO Kstock액티브,0,정상
387270,TIGER 글로벌BBIG액티브,0,정상
387280,TIGER 퓨처모빌리티액티브,0,정상
388280,KBSTAR Fn컨택트대표,0,정상
388420,KBSTAR 비메모리반도체액티브,0,정상
390390,KODEX 미국반도체MV,0,정상
390400,KODEX 미국스마트모빌리티S&P,0,정상
390950,HANARO 단기채권액티브,0,정상
391590,ACE 미국스팩&IPO INDXX,0,정상
391600,ACE 미국친환경그린테마INDXX,0,정상
391670,HK 베스트일레븐액티브,0,정상
391680,HK 하이볼액티브,0,정상
394340,KOSEF 릭소글로벌디지털경제MSCI,0,정상
394350,KOSEF 릭소글로벌퓨처모빌리티MSCI,0,정상
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,0,정상
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),0,정상
395150,KODEX Fn웹툰&드라마,0,정상
395160,KODEX Fn시스템반도체,0,정상
395170,KODEX Fn Top10동일가중,0,정상
395270,HANARO Fn K-반도체,0,정상
395280,HANARO Fn K-게임,0,정상
395290,HANARO Fn K-POP&미디어,0,정상
395400,SK리츠,0,정상
395750,ARIRANG ESG가치주액티브,0,정상
395760,ARIRANG ESG성장주액티브,0,정상
396500,TIGER Fn반도체TOP10,0,정상
396510,TIGER 차이나클린에너지SOLACTIVE,0,정상
396520,TIGER 차이나반도체FACTSET,0,정상
396690,미래에셋글로벌리츠,0,정상
397410,KBSTAR 국채선물5년추종인버스,0,정상
397420,KBSTAR 국채선물5년추종,0,정상
399110,SOL 미국S&P500ESG,0,정상
399580,KBSTAR 글로벌클린에너지S&P,0,정상
400570,KODEX 유럽탄소배출권선물ICE(H),0,정상
400580,SOL 유럽탄소배출권선물S&P(H),0,정상
400590,SOL 글로벌탄소배출권선물IHS(합성),0,정상
400760,NH올원리츠,0,정상
400970,TIGER Fn메타버스,0,정상
401170,KBSTAR iSelect메타버스,0,정상
401470,KODEX K-메타버스액티브,0,정상
401590,HANARO 글로벌탄소배출권선물ICE(합성),0,정상
402340,SK스퀘어,0,정상
402460,HANARO Fn K-메타버스MZ,0,정상
402520,FOCUS 혁신기업액티브,0,정상
402970,ACE 미국고배당S&P,0,정상
403550,쏘카,0,정상
403790,마이다스 KoreaStock액티브,0,정상
403990,KBSTAR KRX기후변화솔루션,0,정상
404120,TIMEFOLIO 탄소중립액티브,0,정상
404260,KODEX KRX기후변화솔루션,0,정상
404470,HANARO KRX기후변화솔루션,0,정상
404540,TIGER KRX기후변화솔루션,0,정상
404650,SOL KRX기후변화솔루션,0,정상
404990,신한서부티엔디리츠,0,정상
407160,MASTER 테크미디어텔레콤액티브,0,정상
407170,MASTER 스마트커머스액티브,0,정상
407300,HANARO Fn골프테마,0,정상
407310,HANARO 200 TOP10,0,정상
407820,에셋플러스 코리아플랫폼액티브,0,정상
407830,에셋플러스 글로벌플랫폼액티브,0,정상
409810,KODEX 미국나스닥100선물인버스(H),0,정상
409820,KODEX 미국나스닥100레버리지(합성 H),0,정상
410870,TIMEFOLIO K컬처액티브,0,정상
411050,ACE 글로벌메타버스테크액티브,0,정상
411060,ACE KRX금현물,0,정상
411420,KODEX 미국메타버스나스닥액티브,0,정상
411540,SOL 200 Top10,0,정상
411720,KBSTAR 글로벌메타버스Moorgate,0,정상
411860,KOSEF 독일DAX,0,정상
412560,TIGER KRX BBIG K-뉴딜레버리지,0,정상
412570,TIGER KRX2차전지K-뉴딜레버리지,0,정상
412770,TIGER 글로벌메타버스액티브,0,정상
413220,SOL 차이나태양광CSI(합성),0,정상
413930,WOORI AI ESG액티브,0,정상
414270,ACE G2전기차&자율주행액티브,0,정상
414780,TIGER 차이나과창판STAR50(합성),0,정상
415340,KODEX 차이나과창판STAR50(합성),0,정상
415760,SOL 차이나육성산업액티브(합성),0,정상
415920,ARIRANG 글로벌희토류전략자원기업MV,0,정상
416090,ACE 중국과창판STAR50,0,정상
417310,코람코더원리츠,0,정상
417450,KBSTAR 글로벌수소경제Indxx,0,정상
417630,TIGER KEDI혁신기업ESG30,0,정상
418660,TIGER 미국나스닥100레버리지(합성),0,정상
418670,TIGER 글로벌사이버보안INDXX,0,정상
419170,HANARO 미국메타버스iSelect,0,정상
419420,KODEX 미국클린에너지나스닥,0,정상
419430,KODEX 차이나2차전지MSCI(합성),0,정상
419650,ARIRANG 글로벌수소&차세대연료전지MV,0,정상
419890,히어로즈 단기채권ESG액티브,0,정상
421320,ARIRANG 우주항공&UAM iSelect,0,정상
422260,VITA MZ소비액티브,0,정상
422420,KBSTAR 2차전지액티브,0,정상
423160,KODEX KOFR금리액티브(합성),0,정상
423170,SOL 한국형글로벌반도체액티브,0,정상
423920,TIGER 미국필라델피아반도체레버리지(합성),0,정상
424460,HANARO 글로벌워터MSCI(합성),0,정상
426020,TIMEFOLIO 미국S&P500액티브,0,정상
426030,TIMEFOLIO 미국나스닥100액티브,0,정상
426150,WOORI 대한민국국고채액티브,0,정상
426330,KOSEF 미국ETF산업STOXX,0,정상
426410,ARIRANG 미국대체투자Top10MV,0,정상
427110,KBSTAR Fn창업투자회사,0,정상
427120,KBSTAR Fn플랫폼테마,0,정상
428510,KODEX 차이나메타버스액티브,0,정상
428560,KODEX 미국ETF산업Top10 Indxx,0,정상
429000,TIGER 미국S&P500배당귀족,0,정상
429010,TIGER 미국나스닥넥스트100,0,정상
429740,ARIRANG K리츠Fn,0,정상
429760,ARIRANG 미국S&P500,0,정상
429870,히어로즈 리츠이지스액티브,0,정상
429980,SOL 한국형글로벌전기차&2차전지액티브,0,정상
429990,SOL 한국형글로벌플랫폼&메타버스액티브,0,정상
430500,KOSEF 물가채KIS,0,정상
432320,KB스타리츠,0,정상
432600,KBSTAR 국채선물3년,0,정상
432840,HANARO 미국S&P500,0,정상
432850,HANARO 글로벌백신치료제MSCI,0,정상
433220,에셋플러스 글로벌대장장이액티브,0,정상
433250,UNICORN R&D 액티브,0,정상
433330,SOL 미국S&P500,0,정상
433500,ACE 원자력테마딥서치,0,정상
433850,ARIRANG TDF2030액티브,0,정상
433860,ARIRANG TDF2040액티브,0,정상
433870,ARIRANG TDF2050액티브,0,정상
433880,ARIRANG TDF2060액티브,0,정상
433970,KODEX TDF2030액티브,0,정상
433980,KODEX TDF2040액티브,0,정상
434060,KODEX TDF2050액티브,0,정상
434730,HANARO 원자력iSelect,0,정상
434960,대신343 K200,0,정상
435040,ACE 글로벌브랜드TOP10블룸버그,0,정상
435420,TIGER 미국나스닥100TR채권혼합Fn,0,정상
435530,히어로즈 TDF2030액티브,0,정상
435540,히어로즈 TDF2040액티브,0,정상
435550,히어로즈 TDF2050액티브,0,정상
436140,SOL 종합채권(AA-이상)액티브,0,정상
436180,ARIRANG K-유니콘투자기업액티브,0,정상
437070,KODEX 아시아달러채권SRI플러스액티브,0,정상
437080,KODEX 미국종합채권SRI액티브(H),0,정상
437350,KBSTAR 미국단기투자등급회사채액티브,0,정상
437370,KBSTAR 글로벌농업경제MV,0,정상
437550,히어로즈 글로벌리츠이지스액티브,0,정상
438080,ACE 미국S&P500채권혼합액티브,0,정상
438100,ACE 미국나스닥100채권혼합액티브,0,정상
438210,ARIRANG 글로벌인공지능산업MV,0,정상
438320,TIGER 차이나항셍테크레버리지(합성 H),0,정상
438330,TIGER 투자등급회사채액티브,0,정상
438560,SOL 국고채3년,0,정상
438570,SOL 국고채10년,0,정상
438740,마이다스 KoreaStock중소형액티브,0,정상
438900,HANARO Fn K-푸드,0,정상
439860,KODEX ESG종합채권(A-이상)액티브,0,정상
439870,KODEX 국고채30년액티브,0,정상
440340,TIGER 글로벌멀티에셋TIF액티브,0,정상
440640,ACE 단기채권알파액티브,0,정상
440650,ACE 미국달러단기채권액티브,0,정상
440910,WOORI 미국S&P우주항공&디펜스,0,정상
441330,KOSEF 차이나A50커넥트MSCI,0,정상
441540,HANARO Fn조선해운,0,정상
441640,KODEX 미국배당프리미엄액티브,0,정상
441680,TIGER 미국나스닥100커버드콜(합성),0,정상
441800,TIMEFOLIO Korea플러스배당액티브,0,정상
442090,에셋플러스 코리아대장장이액티브,0,정상
